mp_id,formula,composition,crystal_system,symmetry_symbol,volume,density,e_fermi,formation_energy_per_atom,band_gap,bandgap_direct
mp-21851,MnSiIr,"{'Mn': 1, 'Si': 1, 'Ir': 1}",Orthorhombic,Pnma,171.5726503908099,10.655490292740888,7.94817586,-0.5436875934770123,0.0,False
mp-1226941,Ce4CoSi6Au,"{'Ce': 4, 'Co': 1, 'Si': 6, 'Au': 1}",Hexagonal,P-6m2,240.7702429436604,6.792477020473306,8.05824838,-0.7108641887500001,0.0,False
mp-1186307,NdHoMg2,"{'Nd': 1, 'Ho': 1, 'Mg': 2}",Cubic,Fm-3m,112.48241819123923,5.281816743028157,3.17141462,-0.09228751937500013,0.0,False
mp-1205607,TmSiOs2C,"{'Tm': 1, 'Si': 1, 'Os': 2, 'C': 1}",Orthorhombic,Cmcm,151.3545634240495,12.934817861402033,6.83059626,-0.49724151883333434,0.0,False
mp-1213784,CeAl6Pd,"{'Ce': 1, 'Al': 6, 'Pd': 1}",Tetragonal,P4/mmm,153.1165477068155,4.4293452472267605,7.11116395,-0.464718171875,0.0,False
mp-865843,YbNdZn2,"{'Yb': 1, 'Nd': 1, 'Zn': 2}",Cubic,Fm-3m,94.11844227265357,7.905863481971983,2.84641836,-0.33807136437499974,0.0,False
mp-1194358,Hf9Re4Ge,"{'Hf': 9, 'Re': 4, 'Ge': 1}",Hexagonal,P6_3/mmc,555.451975437356,14.492500844931131,5.39070047,-0.3715823071428567,0.0,False
mp-11172,LiIrF6,"{'Li': 1, 'Ir': 1, 'F': 6}",Trigonal,R-3,95.70086855929534,5.433547172076599,-1.00832196,-2.2197789397916665,0.0,False
mp-645694,Ce3LuSe6,"{'Ce': 3, 'Lu': 1, 'Se': 6}",Orthorhombic,Pnnm,1046.4324707034202,6.7858781233425,5.60744754,-2.11662690765625,0.0,False
mp-1199158,Tm11Sn10,"{'Tm': 11, 'Sn': 10}",Tetragonal,I4/mmm,1102.1269753859065,9.176739973145962,5.8779223,-0.6846445439682537,0.0,False
mp-1189075,Zr5GeSb3,"{'Zr': 5, 'Ge': 1, 'Sb': 3}",Hexagonal,P6_3/mcm,381.8364680757154,7.776042736749182,7.50111972,-0.8552811516666657,0.0,False
mp-998307,CsPdBr3,"{'Cs': 1, 'Pd': 1, 'Br': 3}",Cubic,Pm-3m,147.1719038789495,5.404974606421774,0.81569554,-1.2886002775862067,0.0,False
mp-862924,PmInPd2,"{'Pm': 1, 'In': 1, 'Pd': 2}",Cubic,Fm-3m,80.7983948012859,9.713894391977844,5.85777705,-0.7487157193749994,0.0,False
mp-2359,NdPt5,"{'Nd': 1, 'Pt': 5}",Hexagonal,P6/mmm,110.71528467601999,16.793006474472676,6.30932916,-0.6934569879166664,0.0,False
mp-672652,Ta6Co16Ge7,"{'Ta': 6, 'Co': 16, 'Ge': 7}",Cubic,Fm-3m,358.7654281367243,11.742912439720392,7.12471493,-0.3159907274137932,0.0,False
mp-1198642,Y7Co6Sn23,"{'Y': 7, 'Co': 6, 'Sn': 23}",Trigonal,P-3m1,816.4739767431325,7.537786262560186,7.79937594,-0.41847205393518533,0.0,False
mp-14842,Mg3(Ni10P3)2,"{'Mg': 3, 'Ni': 20, 'P': 6}",Cubic,Fm-3m,341.15628897040244,6.973140484367734,8.36549017,-0.4825326762068967,0.0,False
mp-1218749,Sr2LiMgSi3,"{'Sr': 2, 'Li': 1, 'Mg': 1, 'Si': 3}",Orthorhombic,Cmc2_1,323.59505897018863,2.98391008260375,3.91056653,-0.3699889488095235,0.0,False
mp-623532,Eu,{'Eu': 1},Cubic,Fm-3m,43.40271861889604,5.813971261397929,2.10822945,0.0,0.0,False
mp-2403,YPt3,"{'Y': 1, 'Pt': 3}",Cubic,Pm-3m,68.93905047258248,16.23848079290389,6.37082788,-0.9689847016666668,0.0,False
mp-32578,Ce2Se3,"{'Ce': 2, 'Se': 3}",Tetragonal,I-42d,1056.9652546808159,6.4992462070437025,6.2503751,-2.1022860711562488,0.0,False
mp-979045,Tm2CuPd,"{'Tm': 2, 'Cu': 1, 'Pd': 1}",Cubic,Fm-3m,79.55823166278046,10.599517814178133,4.47528774,-0.6219419033333331,0.0,False
mp-4212,Nb3Co4B7,"{'Nb': 3, 'Co': 4, 'B': 7}",Orthorhombic,Cmcm,259.1241442321329,7.5634181360777175,7.10167693,-0.5866002077976182,0.0,False
mp-1189210,Tm5Sn3,"{'Tm': 5, 'Sn': 3}",Hexagonal,P6_3/mcm,437.26867170776643,9.120145959470456,5.10132358,-0.6960683335416666,0.0,False
mp-22187,Gd(GeRh)2,"{'Gd': 1, 'Ge': 2, 'Rh': 2}",Tetragonal,I4/mmm,88.02853729825915,9.589164100210533,6.22314986,-0.8903632279999997,0.0,False
mp-1105057,Yb3Pd4,"{'Yb': 3, 'Pd': 4}",Trigonal,R-3,261.95545541078894,11.978199176370836,3.4738319,-0.8256630007142854,0.0,False
mp-864898,Na2TlBi,"{'Na': 2, 'Tl': 1, 'Bi': 1}",Cubic,Fm-3m,111.15018554222817,6.862403232945183,3.30840434,-0.2987586966091955,0.0,False
mp-1193397,Zr9NiMo4,"{'Zr': 9, 'Ni': 1, 'Mo': 4}",Hexagonal,P6_3/mmc,568.0386298904211,7.3869634484485305,5.1970252,-0.13778091714285828,0.0,False
mp-1188136,CeB2Ru,"{'Ce': 1, 'B': 2, 'Ru': 1}",Orthorhombic,Pnma,206.9612514257966,8.43448612739916,8.82171866,-0.5850585964583326,0.0,False
mp-1103948,Ho2FeC4,"{'Ho': 2, 'Fe': 1, 'C': 4}",Orthorhombic,Ibam,177.89903540972833,8.097359584192766,4.9472579,-0.2997190114285715,0.0,False
mp-975616,LaEuZn2,"{'La': 1, 'Eu': 1, 'Zn': 2}",Cubic,Fm-3m,104.92482856572462,6.673620795025594,4.54778916,-0.2954377812500004,0.0,False
mp-1194854,Na2Yb2B2TeO10,"{'Na': 2, 'Yb': 2, 'B': 2, 'Te': 1, 'O': 10}",Monoclinic,P2_1/c,431.6566320604964,5.395471037575215,0.72734152,-2.4866343818002026,0.0,False
mp-863669,Pm2CuPt,"{'Pm': 2, 'Cu': 1, 'Pt': 1}",Cubic,Fm-3m,89.96741664328542,10.126127681546036,4.92463784,-0.6406937937499997,0.0,False
mp-7496,ThZn2,"{'Th': 1, 'Zn': 2}",Hexagonal,P6/mmm,64.34263588535342,9.36450076829556,5.01942322,-0.2844131300000002,0.0,False
mp-1204465,Fe3P4PbO14,"{'Fe': 3, 'P': 4, 'Pb': 1, 'O': 14}",Monoclinic,P2_1/c,544.0715146698994,4.410969677774458,5.36512135,-2.4028342045833324,0.0,False
mp-1959,PuO2,"{'Pu': 1, 'O': 2}",Cubic,Fm-3m,38.68401104879359,11.847447493400841,9.94785625,-3.6506133191666685,0.0,False
mp-30621,DySi2Rh3,"{'Dy': 1, 'Si': 2, 'Rh': 3}",Hexagonal,P6/mmm,95.02233647439996,9.21622830462018,6.74974964,-1.0194961916666674,0.0,False
mp-568080,CeP2,"{'Ce': 1, 'P': 2}",Monoclinic,P2_1/c,261.31055775799126,5.136177863086829,8.28338275,-1.044865660555556,0.0,False
mp-20673,Mg(FeGe)6,"{'Mg': 1, 'Fe': 6, 'Ge': 6}",Hexagonal,P6/mmm,180.54143734936986,7.314030469863919,5.49198219,-0.14727815384615348,0.0,False
mp-977554,MgScAg2,"{'Mg': 1, 'Sc': 1, 'Ag': 2}",Cubic,Fm-3m,75.6509359252604,6.255694852467351,3.92349174,-0.28859727208333297,0.0,False
mp-1225366,Dy2FeCo3,"{'Dy': 2, 'Fe': 1, 'Co': 3}",Trigonal,R-3m,93.06633376252556,9.949791522176703,4.64790288,-0.1942983474999996,0.0,False
mp-3830,NiAsS,"{'Ni': 1, 'As': 1, 'S': 1}",Cubic,P2_13,182.69720169911815,6.023477316469833,7.11848588,-0.4947283352083325,0.0,False
mp-976952,NaPuO3,"{'Na': 1, 'Pu': 1, 'O': 3}",Cubic,Pm-3m,74.43174874793523,7.027240892455187,4.61480548,-2.927076472560344,0.0,False
mp-13118,CeZn3Pd2,"{'Ce': 1, 'Zn': 3, 'Pd': 2}",Hexagonal,P6/mmm,105.42444211562083,8.65017455072181,4.85211036,-0.5725431791666663,0.0,False
mp-607721,NdZnRh,"{'Nd': 1, 'Zn': 1, 'Rh': 1}",Orthorhombic,Pnma,477.26551771064464,8.699765803477607,4.06283896,-0.6498582829166667,0.0,False
mp-976333,Li2AcTl,"{'Li': 2, 'Ac': 1, 'Tl': 1}",Cubic,Fm-3m,97.42796095136056,7.588996202234936,4.65987167,-0.20281093812499984,0.0,False
mp-1188755,NdAlPd2,"{'Nd': 1, 'Al': 1, 'Pd': 2}",Orthorhombic,Pnma,309.46379311835756,8.243323116743705,5.15617047,-0.8813345724999992,0.0,False
mp-18290,Sr6Ga5N,"{'Sr': 6, 'Ga': 5, 'N': 1}",Trigonal,R-3c,664.5434691839804,4.4395172497932265,,-0.5222608743749996,0.0,False
mp-1235059,LiO8,"{'Li': 1, 'O': 8}",Monoclinic,Cm,102.64477857800614,2.1829345311341735,0.7377187,-0.4282000159259256,0.0,False
mp-20985,TaPbS2,"{'Ta': 1, 'Pb': 1, 'S': 2}",Hexagonal,P6_3/mmc,175.1819752694867,8.574227885531105,6.22085404,-1.1228210265625007,0.0,False
mp-1189145,Dy2Si4Mo3,"{'Dy': 2, 'Si': 4, 'Mo': 3}",Monoclinic,P2_1/c,300.7133068447942,8.008690026047214,7.62468083,-0.6419798694444441,0.0,False
mp-22267,Y(MnGe)6,"{'Y': 1, 'Mn': 6, 'Ge': 6}",Hexagonal,P6/mmm,188.77361656808162,7.5154655059560795,7.03938187,-0.31964998186560606,0.0,False
mp-1228320,Cs19(W2N5)6,"{'Cs': 19, 'W': 12, 'N': 30}",Trigonal,R-3,1484.5721317880489,5.762092136206194,3.56612099,-0.673235122962125,0.0,False
mp-12075,Tb(FeB)2,"{'Tb': 1, 'Fe': 2, 'B': 2}",Tetragonal,I4/mmm,60.02395733501725,8.084630836420311,5.14748037,-0.43200089166666517,0.0,False
mp-13459,NaCdSb,"{'Na': 1, 'Cd': 1, 'Sb': 1}",Orthorhombic,Pnma,323.93365652245717,5.272999519353679,3.30344769,-0.3887769713505748,0.0,False
mp-20482,EuAgP,"{'Eu': 1, 'Ag': 1, 'P': 1}",Hexagonal,P6_3/mmc,133.35168634545445,7.2424230084384735,4.54275363,-0.7659834433333342,0.0,False
mp-864762,LiMg2Zn,"{'Li': 1, 'Mg': 2, 'Zn': 1}",Cubic,Fm-3m,70.64587488096393,2.8431781166894283,2.89270127,-0.13744063583333332,0.0,False
mp-866789,Gd5(C2Cl)3,"{'Gd': 5, 'C': 6, 'Cl': 3}",Monoclinic,C2/m,521.8046529799693,6.139759490276246,4.18506887,-1.0362908325000006,0.0,False
mp-2767,TiGa,"{'Ti': 1, 'Ga': 1}",Tetragonal,P4/mmm,61.802587864795,6.318919501192045,5.51371309,-0.4716357154166664,0.0,False
mp-1216210,Y(AlCu)6,"{'Y': 1, 'Al': 6, 'Cu': 6}",Orthorhombic,Immm,184.9402512136575,5.675231416509545,7.42672164,-0.3614414920512821,0.0,False
mp-1684,ZnAu,"{'Zn': 1, 'Au': 1}",Cubic,Pm-3m,31.257438117481634,13.938598576389227,5.75811082,-0.21574201999999998,0.0,False
mp-1232234,PmSe,"{'Pm': 1, 'Se': 1}",Cubic,Fm-3m,51.897034307039874,7.166003497531036,5.30001181,-2.063147849921875,0.0,False
mp-532085,Li2IrO3,"{'Li': 2, 'Ir': 1, 'O': 3}",Monoclinic,C2,567.1442565780351,7.439700260027543,4.09005955,-1.7337775323194449,0.0,False
mp-1105101,Ba9In4,"{'Ba': 9, 'In': 4}",Tetragonal,I4/m,603.6613215918919,4.663162328113168,2.81724008,-0.28369621384615396,0.0,False
mp-1226534,CeNdN2,"{'Ce': 1, 'Nd': 1, 'N': 2}",Trigonal,R-3m,66.76292577110712,7.769355626607577,6.69074656,-1.6313687831250014,0.0,False
mp-21952,Eu(In4Rh)2,"{'Eu': 1, 'In': 8, 'Rh': 2}",Orthorhombic,Pbam,1020.7803468969685,8.304930898744125,7.57820914,-0.3527233565909091,0.0,False
mp-569913,Ce3SiPt5,"{'Ce': 3, 'Si': 1, 'Pt': 5}",Orthorhombic,Imma,361.39047669500155,13.08481830228508,8.18377679,-1.093450578333333,0.0,False
mp-8120,NdCuSi,"{'Nd': 1, 'Cu': 1, 'Si': 1}",Hexagonal,P6_3/mmc,121.5100646676823,6.446826649247078,5.51889467,-0.5929581741666663,0.0,False
mp-865342,Zn3Rh,"{'Zn': 3, 'Rh': 1}",Tetragonal,I4/mmm,54.07115210447016,9.186436445445365,3.88694406,-0.33225068999999996,0.0,False
mp-570403,TbCd3,"{'Tb': 1, 'Cd': 3}",Orthorhombic,Cmcm,187.21418995135932,8.801579876064453,3.00200295,-0.2816117137499998,0.0,False
mp-1226106,CoRhS4,"{'Co': 1, 'Rh': 1, 'S': 4}",Monoclinic,P2_1/c,180.3611066741361,5.3417305437975235,8.03732054,-0.7062314804166666,0.0,False
mp-30278,Ce3Ga4Cl,"{'Ce': 3, 'Ga': 4, 'Cl': 1}",Tetragonal,I4/mcm,365.1732122291456,6.681686320912357,6.4126076,-0.952954004375,0.0,False
mp-977409,NbTc2Ge,"{'Nb': 1, 'Tc': 2, 'Ge': 1}",Cubic,Fm-3m,60.31079165955486,9.954468708796917,8.03330649,-0.259307798750001,0.0,False
mp-510001,Ca2Ni7P4,"{'Ca': 2, 'Ni': 7, 'P': 4}",Orthorhombic,Pmn2_1,345.1400016740912,5.916865720536874,7.79339152,-0.746200660641025,0.0,False
mp-862975,PmZn2Cd,"{'Pm': 1, 'Zn': 2, 'Cd': 1}",Cubic,Fm-3m,80.59254081417343,7.999120201130032,3.38944846,-0.3342067043750001,0.0,False
mp-2334,DyCu,"{'Dy': 1, 'Cu': 1}",Cubic,Pm-3m,40.568494731420444,9.252456033522664,4.79898684,-0.2482322400000001,0.0,False
mp-7377,Ba3(AlSn)2,"{'Ba': 3, 'Al': 2, 'Sn': 2}",Orthorhombic,Immm,253.77482468493398,4.602361679034578,3.6038069,-0.5196736314285714,0.0,False
mp-865915,Li2AcPb,"{'Li': 2, 'Ac': 1, 'Pb': 1}",Cubic,Fm-3m,97.03355035599272,7.668045364829926,5.58009747,-0.3062895222916664,0.0,False
mp-27536,UBrO2,"{'U': 1, 'Br': 1, 'O': 2}",Orthorhombic,Cmcm,171.72609595509266,6.767466200933099,3.51393811,-3.190648494375001,0.0,False
mp-1210223,Na4Tb2(IrO4)3,"{'Na': 4, 'Tb': 2, 'Ir': 3, 'O': 12}",Hexagonal,P-62m,249.71805519595011,7.836310439974995,3.8751725,-2.110575099105091,0.0,False
mp-1198692,Ti5Ge4,"{'Ti': 5, 'Ge': 4}",Orthorhombic,Pnma,575.3044072249974,6.1178835944629215,7.08304721,-0.6858602032407402,0.0,False
mp-1104856,La3Pt4,"{'La': 3, 'Pt': 4}",Trigonal,R-3,326.69443995907864,12.16887738782248,8.16549203,-1.1417784628571428,0.0,False
mp-1206818,Dy2MgPd2,"{'Dy': 2, 'Mg': 1, 'Pd': 2}",Tetragonal,P4/mbm,220.58124183586267,8.463672847471402,4.11613271,-0.7806031329999996,0.0,False
mp-1213907,Ce2(Ga3Rh)3,"{'Ce': 2, 'Ga': 9, 'Rh': 3}",Orthorhombic,Cmcm,475.2668933005561,8.50036856765875,5.95498915,-0.6949634144642859,0.0,False
mp-5602,Cr2HgSe4,"{'Cr': 2, 'Hg': 1, 'Se': 4}",Cubic,Fd-3m,318.2895296610405,6.473573302791694,3.23432529,-0.7228931934821422,0.0,False
mp-931,ThP,"{'Th': 1, 'P': 1}",Cubic,Fm-3m,50.499133000314536,8.648493141573836,7.58855934,-1.553482531666667,0.0,False
mp-15964,Hf3Sb,"{'Hf': 3, 'Sb': 1}",Tetragonal,I-4,354.1447427944965,12.326667137620747,6.23370809,-0.4190081743749996,0.0,False
mp-4742,Ho(GePd)2,"{'Ho': 1, 'Ge': 2, 'Pd': 2}",Tetragonal,I4/mmm,90.329462945189,9.615306698819364,5.36730089,-0.7856646499999996,0.0,False
mp-20542,Pr(MnGe)2,"{'Pr': 1, 'Mn': 2, 'Ge': 2}",Tetragonal,I4/mmm,97.96223059013631,6.713600835462456,5.64863401,-0.45696483017241435,0.0,False
mp-861610,Tc3Pd,"{'Tc': 3, 'Pd': 1}",Hexagonal,P6_3/mmc,114.4778749655573,11.616446466149425,7.95700138,-0.0781849012500011,0.0,False
mp-21900,Ce(SiIr)2,"{'Ce': 1, 'Si': 2, 'Ir': 2}",Tetragonal,P4/nmm,170.91847580108515,11.283858023836835,9.16477642,-1.058246109999999,0.0,False
mp-675691,Ni2RhS4,"{'Ni': 2, 'Rh': 1, 'S': 4}",Orthorhombic,Imma,216.7586534411317,5.340360827259633,6.22293649,-0.7012262732142845,0.0,False
mp-9225,ScSiPt,"{'Sc': 1, 'Si': 1, 'Pt': 1}",Orthorhombic,Pnma,199.21555980119706,8.939717797516035,7.27573192,-1.1671594533333323,0.0,False
mp-21370,Ba2EuSbO6,"{'Ba': 2, 'Eu': 1, 'Sb': 1, 'O': 6}",Cubic,Fm-3m,160.19253080736226,6.67951782348493,4.04823384,-2.8556200312499995,0.0,False
mp-722912,Hf3Zn3C,"{'Hf': 3, 'Zn': 3, 'C': 1}",Cubic,Fd-3m,434.50342174459274,11.36889265472489,4.57612884,-0.4791710839285709,0.0,False
mp-1206270,LuInNi4,"{'Lu': 1, 'In': 1, 'Ni': 4}",Cubic,F-43m,82.73622925903221,10.528036578678275,7.56937359,-0.4132240033333338,0.0,False
mp-976584,Hf9Mo4As,"{'Hf': 9, 'Mo': 4, 'As': 1}",Hexagonal,P6_3/mmc,560.3994374567521,12.238289508176532,5.60703665,-0.26425716500000157,0.0,False
mp-1102248,TmAlAu,"{'Tm': 1, 'Al': 1, 'Au': 1}",Orthorhombic,Pnma,239.80026472485423,10.882330554550562,5.46326531,-0.7936457188888889,0.0,False
mp-1209625,PuF4,"{'Pu': 1, 'F': 4}",Monoclinic,C2/c,448.14134375614896,7.114209423257431,2.12364349,-3.8011801513333334,0.0,False
mp-21022,Nd3InN,"{'Nd': 3, 'In': 1, 'N': 1}",Cubic,Pm-3m,127.13188780825314,7.334720590580596,4.61761831,-0.9325428975000001,0.0,False
mp-1189157,Mn5SiB2,"{'Mn': 5, 'Si': 1, 'B': 2}",Tetragonal,I4/mcm,159.5819553733363,6.7510777671379225,7.61622677,-0.41097455599856403,0.0,False
mp-28651,Cs2IrCl6,"{'Cs': 2, 'Ir': 1, 'Cl': 6}",Cubic,Fm-3m,272.9373685177984,4.080788875009593,0.2852246,-1.6292245206513405,0.0,False
mp-1105042,Dy5(CoB3)2,"{'Dy': 5, 'Co': 2, 'B': 6}",Trigonal,R-3m,196.25888502915384,8.420623930963398,4.66036464,-0.5323586173076922,0.0,False
mp-17391,Sm3Rh2,"{'Sm': 3, 'Rh': 2}",Trigonal,R-3,366.95816114067475,8.917582031209665,4.14927869,-0.6699710589999995,0.0,False
mp-20301,La2Pd2Pb,"{'La': 2, 'Pd': 2, 'Pb': 1}",Tetragonal,P4/mbm,253.13056220325998,9.155818550294427,7.60602916,-0.8416951850000004,0.0,False
mp-1225661,Dy5(ReO6)2,"{'Dy': 5, 'Re': 2, 'O': 12}",Monoclinic,P2_1/m,510.9591778132239,8.949472410897632,4.12914845,-3.3589015171052634,0.0,False
mp-1103637,EuBPt4,"{'Eu': 1, 'B': 1, 'Pt': 4}",Hexagonal,P6/mmm,198.6057610640952,15.770666986188589,5.81305857,-0.6833151740277769,0.0,False
mp-865001,HfScOs2,"{'Hf': 1, 'Sc': 1, 'Os': 2}",Cubic,Fm-3m,66.79272139858045,15.013752074009881,6.0991723,-0.5647507812499999,0.0,False
mp-1188640,Zr5Sn3As,"{'Zr': 5, 'Sn': 3, 'As': 1}",Hexagonal,P6_3/mcm,387.44680182056976,7.604569678498847,6.81316761,-0.7740760138888889,0.0,False
mp-865755,YbCeHg2,"{'Yb': 1, 'Ce': 1, 'Hg': 2}",Cubic,Fm-3m,106.52223622263065,11.135541993313627,4.39531428,-0.48020995125,0.0,False
mp-607475,Zr4In5Co2,"{'Zr': 4, 'In': 5, 'Co': 2}",Monoclinic,P2/m,222.74755268005092,7.87862609536877,6.70929521,-0.3447443172727276,0.0,False
mp-1212975,Dy4MgRu,"{'Dy': 4, 'Mg': 1, 'Ru': 1}",Cubic,F-43m,637.2118737400564,8.082338272875392,3.53440227,-0.24552747666666677,0.0,False
mp-11263,Zr3Au,"{'Zr': 3, 'Au': 1}",Cubic,Pm-3n,167.10545833460253,9.353539230398576,4.49585304,-0.3475443537500009,0.0,False
mp-12703,PrZnNi,"{'Pr': 1, 'Zn': 1, 'Ni': 1}",Hexagonal,P-62m,172.59492766730557,7.649000124410594,4.3569581,-0.366572559444444,0.0,False
mp-9312,PrNiC2,"{'Pr': 1, 'Ni': 1, 'C': 2}",Orthorhombic,Amm2,53.959608173806934,6.881699607560492,6.16415579,-0.23466210249999975,0.0,False
mp-1205496,Y2MgSi2,"{'Y': 2, 'Mg': 1, 'Si': 2}",Tetragonal,P4/mbm,217.54300608919047,3.9430991047022435,5.03783768,-0.7042957276666669,0.0,False
mp-1197355,Er2(Ni2B)5,"{'Er': 2, 'Ni': 10, 'B': 5}",Orthorhombic,Pbca,1482.2821910696473,8.742559240074707,6.96046102,-0.47696895769607794,0.0,False
mp-1206527,TbSbPd,"{'Tb': 1, 'Sb': 1, 'Pd': 1}",Hexagonal,P6_3mc,135.5168823364242,9.48669339911598,6.48694111,-1.082878183333334,0.0,False
mp-11084,EuCdAu,"{'Eu': 1, 'Cd': 1, 'Au': 1}",Orthorhombic,Pnma,299.8104336768306,10.220801043859627,3.1632885,-0.6296483133333334,0.0,False
mp-12615,TbBe13,"{'Tb': 1, 'Be': 13}",Cubic,Fm-3c,266.40204312111473,3.4417738745470103,4.0777893,-0.18524022928571476,0.0,False
mp-5752,Tb(SiIr)2,"{'Tb': 1, 'Si': 2, 'Ir': 2}",Tetragonal,I4/mmm,82.27836935765495,12.09969978208797,8.17390356,-1.0947008740000002,0.0,False
mp-1189350,La5AsPb3,"{'La': 5, 'As': 1, 'Pb': 3}",Hexagonal,P6_3/mcm,601.2280844447711,7.683909600334369,7.10493428,-0.8404498111111107,0.0,False
mp-2597,InTe,"{'In': 1, 'Te': 1}",Cubic,Fm-3m,60.732601559965,6.628146153916723,6.054499,-0.4998485833333328,0.0,False
mp-865441,TiAlPd2,"{'Ti': 1, 'Al': 1, 'Pd': 2}",Cubic,Fm-3m,59.990082694593504,7.963283861274216,6.71196101,-0.7610236508333328,0.0,False
mp-1205952,Er3(In2Co)2,"{'Er': 3, 'In': 4, 'Co': 2}",Hexagonal,P-6,189.5923897380829,9.449646988077943,6.19503187,-0.3726328566666663,0.0,False
mp-1102188,TiNiP,"{'Ti': 1, 'Ni': 1, 'P': 1}",Orthorhombic,Pnma,147.78238778801315,6.181544429250789,9.51456789,-1.0665942547222222,0.0,False
mp-864645,YbSiPt2,"{'Yb': 1, 'Si': 1, 'Pt': 2}",Orthorhombic,Pnma,273.58892035094556,14.355346778183279,5.98580311,-1.0431697374999995,0.0,False
mp-1202267,Lu5Pt4,"{'Lu': 5, 'Pt': 4}",Orthorhombic,Pnma,768.0545388983476,14.313963231546767,4.72690442,-1.2358291813888884,0.0,False
mp-5326,Yb(CoSi)2,"{'Yb': 1, 'Co': 2, 'Si': 2}",Tetragonal,I4/mmm,72.14220519069396,7.98888201026199,5.73870774,-0.6528018680000003,0.0,False
mp-14581,CsCu2F6,"{'Cs': 1, 'Cu': 2, 'F': 6}",Cubic,Fd-3m,264.8879015690063,4.688937975027387,0.01324836,-2.127775121436782,0.0,False
mp-27490,Te2AuCl,"{'Te': 2, 'Au': 1, 'Cl': 1}",Orthorhombic,Cmcm,219.7036112538516,7.3709425106134585,4.78659449,-0.6205706983333332,0.0,False
mp-30819,LiAl2Pt,"{'Li': 1, 'Al': 2, 'Pt': 1}",Cubic,Fm-3m,55.00699401831001,7.727711909378693,8.03640257,-0.8269529958333335,0.0,False
mp-17141,Er3(AlNi3)2,"{'Er': 3, 'Al': 2, 'Ni': 6}",Cubic,Im-3m,340.32225340579043,8.859862650108623,6.03041865,-0.589602525454545,0.0,False
mp-12006,CeCdNi4,"{'Ce': 1, 'Cd': 1, 'Ni': 4}",Cubic,F-43m,86.08375382193896,9.399934918630317,7.33436888,-0.3470388874999995,0.0,False
mp-1226896,Ce2Ge2IrRh,"{'Ce': 2, 'Ge': 2, 'Ir': 1, 'Rh': 1}",Orthorhombic,Pmc2_1,237.74336603714428,10.066667768158023,8.12667322,-0.8981888266666663,0.0,False
mp-2796,TmAg,"{'Tm': 1, 'Ag': 1}",Cubic,Pm-3m,45.16472317140233,10.176996187703168,3.72097765,-0.3514948916666665,0.0,False
mp-568548,Mg10B16Ir19,"{'Mg': 10, 'B': 16, 'Ir': 19}",Cubic,I-43m,593.1881841877766,11.38815728856678,7.00916186,-0.4714374777037026,0.0,False
mp-20628,NaIn,"{'Na': 1, 'In': 1}",Cubic,Fd-3m,97.89220359485657,4.675248409311787,4.58793898,-0.13522369327586192,0.0,False
mp-21429,U(CoSi)2,"{'U': 1, 'Co': 2, 'Si': 2}",Tetragonal,I4/mmm,73.78419290839713,9.2736961970813,9.48662534,-0.5394704459999986,0.0,False
mp-1186492,PaInTc2,"{'Pa': 1, 'In': 1, 'Tc': 2}",Cubic,Fm-3m,73.80170170900136,12.191718013177551,10.16814201,-0.08891666249999908,0.0,False
mp-1203477,Ce2SiPd14,"{'Ce': 2, 'Si': 1, 'Pd': 14}",Tetragonal,P4/nmm,569.9136484004762,10.478700436786937,5.68188262,-0.5785520405882352,0.0,False
mp-626981,Eu(GeRh)2,"{'Eu': 1, 'Ge': 2, 'Rh': 2}",Tetragonal,I4/mmm,92.10193546022714,9.069760325603509,6.05291247,-0.831425394,0.0,False
mp-12662,Re24Mo5,"{'Re': 24, 'Mo': 5}",Cubic,I-43m,442.28326725719495,18.579623399712975,7.4693537,-0.01382684482758648,0.0,False
mp-865512,YMgCd2,"{'Y': 1, 'Mg': 1, 'Cd': 2}",Cubic,Fm-3m,92.16057357349472,6.09063866959886,3.38582951,-0.3187647541666667,0.0,False
mp-1105927,Sm(FeP3)4,"{'Sm': 1, 'Fe': 4, 'P': 12}",Cubic,Im-3,236.88598612576763,5.225330519048742,8.01176482,-0.595082346764706,0.0,False
mp-1220464,Nb8Si2Sb4Pd,"{'Nb': 8, 'Si': 2, 'Sb': 4, 'Pd': 1}",Tetragonal,I-42m,278.1907845850341,8.314204390471149,7.87748324,-0.505990048,0.0,False
mp-1203324,Zr3Ge,"{'Zr': 3, 'Ge': 1}",Tetragonal,P4_2/n,675.2582318514669,6.812974096213588,4.80668934,-0.5469298771875009,0.0,False
mp-977559,Dy2MgGe2,"{'Dy': 2, 'Mg': 1, 'Ge': 2}",Tetragonal,P4/mbm,221.07458959822947,7.429869852947935,3.8477801,-0.7757677320000006,0.0,False
mp-21232,TmInRh,"{'Tm': 1, 'In': 1, 'Rh': 1}",Hexagonal,P-62m,184.65583448039607,10.43119327364537,6.024568,-0.7539016399999999,0.0,False
mp-862939,PmMgCd2,"{'Pm': 1, 'Mg': 1, 'Cd': 2}",Cubic,Fm-3m,95.9171468732519,6.823214639262441,3.46302507,-0.3337008418749998,0.0,False
mp-16965,LaTm(Ge2Ir)2,"{'La': 1, 'Tm': 1, 'Ge': 4, 'Ir': 2}",Orthorhombic,Immm,317.0440520715024,10.295312029649262,7.17130475,-0.8271292877083329,0.0,False
